 * Running on http://0.0.0.0:4000/ (Press CTRL+C to quit)
 * Restarting with stat
127.0.0.1 - - [26/Apr/2015 20:21:04] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:04] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:04] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:05] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:05] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:05] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:05] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:05] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:05] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:05] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:05] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:05] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:05] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:05] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:06] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:07] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:07] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:07] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:07] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:07] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:07] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:07] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:07] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:07] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:07] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:07] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:07] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:07] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:07] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:07] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:07] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
